date,open,high,low,close,volume,return
2022-06-24,6204.0,6284.8,6191.6,6274.2,128720.0,0.01265373317408569
2022-06-27,6310.0,6356.4,6282.2,6288.4,124048.0,0.0022632367473143233
2022-06-28,6298.8,6423.2,6282.4,6404.6,110310.0,0.018478468290821226
2022-06-29,6396.0,6409.8,6283.4,6314.2,130037.0,-0.014114854948006239
2022-06-30,6342.2,6401.4,6339.4,6354.6,131572.0,0.006398276899686417
2022-07-01,6353.2,6392.0,6329.0,6341.0,100191.0,-0.0021401819154628354
2022-07-04,6326.0,6422.0,6294.8,6416.4,101638.0,0.011890868948115418
2022-07-05,6449.4,6457.2,6323.2,6402.4,135411.0,-0.0021819088585499635
2022-07-06,6372.6,6399.0,6260.6,6326.4,126413.0,-0.011870548544295922
2022-07-07,6317.4,6395.6,6289.2,6346.4,111142.0,0.00316135558927666
2022-07-08,6384.0,6391.4,6309.8,6311.2,107376.0,-0.005546451531576957
2022-07-11,6279.0,6287.2,6182.8,6226.4,129506.0,-0.01343643047281029
2022-07-12,6223.2,6260.2,6138.0,6146.2,139996.0,-0.012880637286393437
2022-07-13,6163.4,6188.6,6119.8,6158.0,141773.0,0.0019198854576811808
2022-07-14,6155.0,6249.2,6152.0,6222.6,151905.0,0.010490418967197268
2022-07-15,6210.4,6246.0,6102.2,6102.2,155184.0,-0.019348825249895674
2022-07-18,6132.2,6243.0,6114.0,6223.0,117182.0,0.019796139097374654
2022-07-19,6215.4,6261.4,6188.8,6242.0,105693.0,0.0030531897798489194
2022-07-20,6275.8,6349.0,6269.4,6328.0,99966.0,0.013777635373277697
2022-07-21,6309.8,6331.8,6262.6,6267.0,93492.0,-0.009639696586599245
2022-07-22,6286.2,6303.4,6127.0,6192.6,131595.0,-0.01187170895165146
2022-07-25,6194.0,6224.6,6088.0,6117.8,107947.0,-0.01207893291993678
2022-07-26,6129.0,6236.4,6117.2,6212.4,98804.0,0.015463074961587386
2022-07-27,6202.0,6255.4,6185.0,6239.0,80589.0,0.004281759062520152
2022-07-28,6275.0,6323.0,6239.0,6248.6,97409.0,0.0015387081263023017
2022-07-29,6268.2,6284.8,6183.6,6196.0,100341.0,-0.008417885606375908
2022-08-01,6168.2,6251.0,6151.0,6247.4,97877.0,0.00829567462879277
2022-08-02,6174.4,6175.2,5997.4,6115.4,165049.0,-0.021128789576463802
2022-08-03,6169.2,6202.4,6022.2,6044.6,125999.0,-0.011577329365209055
2022-08-04,6080.2,6088.6,5980.0,6058.0,117014.0,0.002216854713297689
2022-08-05,6069.4,6199.6,6063.6,6190.4,109393.0,0.02185539782106294
2022-08-08,6172.0,6234.8,6169.2,6224.0,70000.0,0.005427759110881336
2022-08-09,6210.2,6244.6,6189.6,6240.0,69400.0,0.0025706940874035134
2022-08-10,6234.8,6264.2,6190.4,6220.2,77481.0,-0.0031730769230770006
2022-08-11,6257.6,6364.2,6245.4,6354.6,99235.0,0.02160702228224176
2022-08-12,6350.4,6374.2,6334.4,6347.4,80516.0,-0.0011330374846568736
2022-08-15,6331.6,6397.6,6331.2,6357.4,87142.0,0.0015754482150172056
2022-08-16,6368.8,6425.6,6350.8,6380.0,90865.0,0.003554912385566489
2022-08-17,6379.6,6434.4,6339.6,6417.4,101218.0,0.005862068965517109
2022-08-18,6409.0,6412.0,6367.6,6391.6,90821.0,-0.004020319755664192
2022-08-19,6383.8,6406.6,6298.0,6301.0,105122.0,-0.014174854496526779
2022-08-22,6289.6,6394.0,6265.6,6372.0,84580.0,0.011268052690049268
2022-08-23,6370.6,6378.8,6330.4,6375.8,69099.0,0.0005963590709354705
2022-08-24,6377.6,6379.2,6164.8,6192.4,107953.0,-0.02876501772326623
2022-08-25,6196.6,6225.2,6139.0,6219.8,100502.0,0.004424778761062065
2022-08-26,6223.2,6277.4,6180.2,6209.2,84614.0,-0.0017042348628574233
2022-08-29,6130.4,6228.0,6129.6,6209.4,89010.0,3.221026863364784e-05
2022-08-30,6211.2,6219.2,6147.2,6202.4,82841.0,-0.0011273230907977716
2022-08-31,6187.0,6200.8,6053.2,6078.4,116628.0,-0.019992261060234773
2022-09-01,6075.8,6129.4,6028.0,6051.6,94242.0,-0.004409055014477414
2022-09-02,6065.2,6104.0,6041.0,6066.6,92443.0,0.0024786833234184957
2022-09-05,6065.8,6108.4,6036.2,6090.8,96175.0,0.003989054824778293
2022-09-06,6110.4,6210.0,6105.2,6202.6,101196.0,0.018355552636763584
2022-09-07,6185.6,6232.2,6178.6,6221.2,76202.0,0.0029987424628381554
2022-09-08,6215.8,6230.0,6192.4,6196.4,70184.0,-0.003986369189224015
2022-09-09,6204.8,6253.2,6181.0,6241.2,90658.0,0.007230004518752775
2022-09-13,6254.0,6278.8,6211.8,6221.2,105689.0,-0.0032045119528295585
2022-09-14,6176.0,6203.6,6144.6,6178.0,129834.0,-0.006943997942519098
2022-09-15,6198.2,6201.6,5977.0,6016.0,176628.0,-0.026222078342505672
2022-09-16,6018.6,6027.0,5847.2,5857.0,148338.0,-0.026429521276595702
2022-09-19,5848.2,5866.0,5772.4,5814.0,104180.0,-0.0073416424790848644
2022-09-20,5862.0,5917.8,5835.8,5855.8,82220.0,0.007189542483660105
2022-09-21,5828.6,5910.6,5786.8,5885.8,86564.0,0.005123125789815219
2022-09-22,5868.8,5927.6,5845.8,5878.6,79094.0,-0.0012232831560705648
2022-09-23,5883.2,5894.8,5739.4,5820.2,113538.0,-0.009934338107712826
2022-09-26,5780.4,5874.6,5742.2,5748.8,100003.0,-0.012267619669427132
2022-09-27,5794.8,5867.2,5745.0,5857.6,98953.0,0.018925688839410038
2022-09-28,5846.2,5847.6,5715.6,5720.6,107102.0,-0.02338841846490025
2022-09-29,5777.2,5814.0,5694.4,5745.2,101088.0,0.004300248225710401
2022-09-30,5752.6,5767.6,5663.0,5666.8,101251.0,-0.013646174197590955
2022-10-10,5674.8,5724.8,5574.8,5597.4,99544.0,-0.012246770664219753
2022-10-11,5601.2,5674.2,5580.0,5642.4,94215.0,0.008039446886054291
2022-10-12,5633.8,5792.0,5545.0,5774.0,128319.0,0.023323408478661545
2022-10-13,5766.8,5834.2,5755.0,5788.8,95228.0,0.0025632144094216436
2022-10-14,5846.8,5965.4,5825.2,5938.6,114577.0,0.02587755666113889
2022-10-17,5936.2,5991.4,5905.6,5957.6,93280.0,0.003199407267706178
2022-10-18,5980.6,6030.2,5947.8,5987.2,99394.0,0.0049684436685912825
2022-10-19,5975.6,6000.0,5920.8,5933.6,98823.0,-0.008952431854623133
2022-10-20,5908.4,5992.4,5824.6,5906.8,143780.0,-0.00451665093703657
2022-10-21,5928.6,5950.2,5874.4,5908.8,116786.0,0.0003385928082888512
2022-10-24,5933.4,6044.8,5797.4,5859.4,128406.0,-0.008360411589493744
2022-10-25,5850.0,5899.4,5747.4,5829.6,127431.0,-0.005085844967061326
2022-10-26,5853.4,6002.8,5838.6,5943.8,117737.0,0.019589680252504404
2022-10-27,5980.0,6006.4,5929.0,5937.6,97944.0,-0.0010431037383491493
2022-10-28,5903.8,5919.8,5720.6,5742.2,124880.0,-0.032908919428725536
2022-10-31,5732.6,5843.6,5711.6,5775.2,119348.0,0.005746926265194574
2022-11-01,5824.0,5944.0,5757.2,5937.4,140173.0,0.028085607424851
2022-11-02,5918.8,6003.8,5917.4,5969.6,96918.0,0.005423249233671434
2022-11-03,5955.4,5992.4,5938.6,5970.4,76038.0,0.00013401232913423655
2022-11-04,5996.2,6151.2,5988.6,6126.0,108503.0,0.02606190539997333
2022-11-07,6107.4,6150.6,6072.2,6110.4,88274.0,-0.0025465230166503705
2022-11-08,6103.8,6123.8,6081.6,6119.8,75198.0,0.0015383608274417426
2022-11-09,6127.0,6169.4,6096.0,6101.8,79659.0,-0.002941272590607502
2022-11-10,6082.2,6106.0,6044.8,6085.4,91101.0,-0.0026877314890688675
2022-11-11,6248.0,6249.2,6120.8,6123.2,126079.0,0.006211588391888734
2022-11-14,6133.4,6192.6,6096.0,6111.4,99961.0,-0.0019270969427750417
2022-11-15,6106.0,6222.4,6105.8,6208.4,106743.0,0.015871976961089107
2022-11-16,6207.4,6241.0,6173.6,6187.8,89665.0,-0.003318085174924157
2022-11-17,6153.2,6207.0,6133.6,6202.4,104755.0,0.002359481560489929
2022-11-18,6216.4,6249.4,6184.0,6198.0,102936.0,-0.0007094028118147522
2022-11-21,6128.8,6200.6,6123.8,6187.2,82105.0,-0.0017424975798645548
2022-11-22,6177.6,6188.2,6086.6,6118.0,95430.0,-0.01118438065683991
2022-11-23,6116.4,6139.6,6036.2,6106.8,90324.0,-0.0018306636155606126
2022-11-24,6140.2,6145.4,6078.6,6109.6,78363.0,0.0004585052728107719
2022-11-25,6084.0,6101.4,6041.8,6075.4,77719.0,-0.005597747806730502
2022-11-28,5981.6,6059.2,5957.2,6056.0,92228.0,-0.003193205385653597
2022-11-29,6100.6,6178.4,6082.2,6151.4,95656.0,0.015752972258916698
2022-11-30,6149.8,6171.2,6108.4,6138.4,73904.0,-0.0021133400526709423
2022-12-01,6210.2,6227.8,6165.4,6165.4,80820.0,0.004398540336243872
2022-12-02,6178.8,6206.2,6148.0,6151.4,68983.0,-0.002270736691861064
2022-12-05,6194.8,6201.6,6159.8,6179.0,85661.0,0.004486783496439939
2022-12-06,6179.4,6235.6,6154.2,6183.8,87060.0,0.0007768247289205998
2022-12-07,6172.2,6222.2,6152.6,6170.8,82218.0,-0.0021022672143342636
2022-12-08,6167.0,6179.0,6135.4,6158.8,79466.0,-0.0019446425098852416
2022-12-09,6160.6,6195.8,6123.8,6170.0,94187.0,0.0018185360784568338
2022-12-12,6150.0,6157.6,6109.6,6137.4,100559.0,-0.005283630470016232
2022-12-13,6130.4,6130.6,6094.2,6107.2,94174.0,-0.00492065043829637
2022-12-14,6100.0,6128.4,6061.0,6077.6,106403.0,-0.0048467382761330224
2022-12-15,6068.0,6097.8,6054.2,6076.6,106555.0,-0.00016453863367116295
2022-12-16,6067.0,6079.2,6027.6,6077.6,106371.0,0.0001645657110884713
2022-12-19,6078.6,6081.2,5910.4,5950.8,82979.0,-0.020863498749506437
2022-12-20,5929.4,5931.0,5865.2,5881.6,71706.0,-0.011628688579686686
2022-12-21,5888.0,5897.2,5808.2,5848.6,64933.0,-0.0056107181719260435
2022-12-22,5863.6,5878.2,5755.2,5786.8,75138.0,-0.010566631330574894
2022-12-23,5779.8,5821.6,5738.0,5778.0,74175.0,-0.0015207022879657472
2022-12-26,5788.0,5865.4,5781.4,5846.4,61496.0,0.011838006230529441
2022-12-27,5867.4,5893.2,5834.6,5884.0,53024.0,0.006431308155446125
2022-12-28,5865.2,5888.8,5849.2,5870.0,46293.0,-0.0023793337865397612
2022-12-29,5853.8,5903.6,5835.8,5856.2,54369.0,-0.0023509369676321112
2022-12-30,5871.4,5883.6,5837.6,5851.8,53373.0,-0.0007513404596837248
2023-01-03,5852.6,5955.0,5830.8,5933.6,68573.0,0.013978604873714051
2023-01-04,5931.6,5946.8,5897.8,5929.8,52527.0,-0.0006404206552514946
2023-01-05,5933.6,6004.8,5926.8,5990.4,61976.0,0.010219568956794323
2023-01-06,5982.2,6036.6,5978.8,6001.2,58244.0,0.0018028846153845812
2023-01-09,6016.6,6056.2,6007.0,6010.2,58461.0,0.0014997000599878962
2023-01-10,6002.2,6035.0,5992.6,6024.6,48961.0,0.002395926924228853
2023-01-11,6027.6,6049.4,5985.4,5998.4,63578.0,-0.004348836437274017
2023-01-12,6009.0,6035.4,5978.8,5994.8,63682.0,-0.000600160042677933
2023-01-13,6009.0,6057.8,5997.0,6057.8,64550.0,0.010509107893507785
2023-01-16,6069.6,6173.8,6069.6,6113.4,94966.0,0.009178249529532057
2023-01-17,6120.6,6140.0,6111.0,6127.2,64449.0,0.0022573363431150906
2023-01-18,6137.6,6175.4,6135.2,6150.6,75495.0,0.003819036427732181
2023-01-19,6128.6,6215.6,6125.0,6213.2,84499.0,0.010177868825805625
2023-01-20,6236.0,6259.6,6223.6,6247.8,74943.0,0.005568789029807508
2023-01-30,6335.2,6348.2,6253.0,6254.0,78405.0,0.0009923493069559086
2023-01-31,6258.0,6299.2,6246.2,6278.2,61423.0,0.00386952350495684
2023-02-01,6293.4,6348.4,6275.8,6335.6,71316.0,0.009142747921378813
2023-02-02,6355.4,6384.2,6319.6,6343.8,68471.0,0.0012942736283856338
2023-02-03,6318.8,6332.8,6245.8,6314.2,81332.0,-0.0046659730760743034
2023-02-06,6266.8,6302.8,6242.0,6282.4,72331.0,-0.005036267460644339
2023-02-07,6285.4,6294.6,6235.0,6290.2,70139.0,0.0012415637336049556
2023-02-08,6292.8,6297.4,6220.6,6239.6,68966.0,-0.008044259324027747
2023-02-09,6230.0,6339.8,6223.8,6335.2,83170.0,0.015321494967626137
2023-02-10,6332.0,6340.2,6255.6,6309.4,81919.0,-0.004072483899482338
2023-02-13,6302.8,6355.2,6297.2,6331.6,73183.0,0.003518559609471783
2023-02-14,6350.6,6369.4,6322.4,6350.8,60939.0,0.003032408869795944
2023-02-15,6350.8,6365.2,6312.4,6335.8,73965.0,-0.002361907161302468
2023-02-16,6338.4,6392.6,6217.0,6254.6,124251.0,-0.012816061113040123
2023-02-17,6262.0,6279.0,6194.0,6206.0,86747.0,-0.00777028107313027
2023-02-20,6210.2,6297.4,6175.0,6287.6,86147.0,0.013148565903964071
2023-02-21,6290.4,6348.6,6282.2,6315.2,71880.0,0.004389592213245086
2023-02-22,6300.4,6345.4,6294.6,6322.0,59916.0,0.0010767671649354327
2023-02-23,6329.8,6338.8,6261.8,6309.6,63939.0,-0.0019614046187914624
2023-02-24,6302.0,6321.2,6243.2,6295.0,60603.0,-0.0023139343223025355
2023-02-27,6272.0,6286.2,6217.8,6257.2,69675.0,-0.006004765687053215
2023-02-28,6278.0,6311.0,6230.8,6300.0,70847.0,0.0068401201815508905
2023-03-01,6295.6,6360.0,6285.8,6340.4,66225.0,0.0064126984126984254
2023-03-02,6342.6,6361.0,6315.2,6334.0,54675.0,-0.001009400037852437
2023-03-03,6338.6,6352.8,6284.8,6325.6,63983.0,-0.0013261761919797221
2023-03-06,6317.2,6344.2,6288.2,6311.8,67840.0,-0.0021816112305552693
2023-03-07,6301.6,6320.6,6223.4,6224.0,85402.0,-0.013910453436420722
2023-03-08,6210.2,6249.4,6207.4,6232.2,72879.0,0.0013174807197942062
2023-03-09,6236.8,6241.6,6185.4,6217.4,71137.0,-0.0023747633259523226
2023-03-10,6194.4,6200.0,6126.4,6138.6,87288.0,-0.012674108148100327
2023-03-13,6156.2,6171.0,6109.4,6169.0,96906.0,0.004952269247059604
2023-03-14,6159.6,6169.4,6057.2,6118.4,106211.0,-0.008202301831739423
2023-03-15,6148.8,6183.4,6127.2,6143.2,109682.0,0.004053347280334796
2023-03-16,6114.2,6129.4,6054.6,6069.4,116597.0,-0.012013282979554618
2023-03-17,6108.8,6173.0,6093.8,6109.4,100800.0,0.006590437275513228
2023-03-20,6123.6,6139.2,6086.6,6100.2,54376.0,-0.0015058761907879026
2023-03-21,6119.2,6174.0,6116.0,6161.6,53512.0,0.010065243762499732
2023-03-22,6183.2,6202.8,6173.6,6197.2,45604.0,0.00577772007270827
2023-03-23,6189.0,6234.2,6186.0,6233.4,46960.0,0.005841347705415334
2023-03-24,6236.4,6247.2,6216.4,6244.4,45226.0,0.0017646870086951427
2023-03-27,6239.8,6252.6,6201.2,6234.6,53427.0,-0.0015694061879443222
2023-03-28,6240.0,6253.4,6210.2,6228.8,52955.0,-0.0009302922400795666
2023-03-29,6232.6,6233.6,6190.6,6203.6,53441.0,-0.0040457230927305465
2023-03-30,6200.6,6242.8,6169.6,6242.8,61807.0,0.006318911599716204
2023-03-31,6242.8,6287.8,6237.2,6286.0,54750.0,0.0069199718075221295
2023-04-03,6304.4,6366.6,6304.2,6342.8,62867.0,0.009035952911231382
2023-04-04,6346.4,6355.4,6320.4,6352.2,52207.0,0.0014819953332911862
2023-04-06,6332.0,6364.6,6330.8,6344.2,51185.0,-0.001259406189981438
2023-04-07,6354.0,6403.8,6349.0,6388.8,51821.0,0.007030043189054647
2023-04-10,6392.0,6399.4,6344.6,6357.4,58741.0,-0.004914850989231279
2023-04-11,6360.6,6374.4,6337.6,6355.0,53136.0,-0.00037751281970610506
2023-04-12,6355.6,6377.2,6351.8,6372.6,45583.0,0.0027694728560190285
2023-04-13,6360.4,6372.4,6334.4,6346.8,60643.0,-0.004048582995951455
2023-04-14,6371.0,6388.2,6341.8,6360.6,59512.0,0.00217432406882212
2023-04-17,6365.0,6397.8,6349.4,6391.8,63916.0,0.004905197622865787
2023-04-18,6385.2,6391.8,6355.8,6377.0,71165.0,-0.0023154666916987976
2023-04-19,6375.8,6391.0,6339.0,6349.2,71326.0,-0.0043594166535988466
2023-04-20,6342.2,6350.4,6321.8,6343.4,79391.0,-0.0009135009135009531
2023-04-21,6344.2,6347.4,6196.0,6196.0,101494.0,-0.023236750007882168
2023-04-24,6199.6,6200.6,6133.2,6154.2,74466.0,-0.006746287927695271
2023-04-25,6152.8,6155.8,5997.6,6066.8,94991.0,-0.014201683403204268
2023-04-26,6067.0,6116.0,6056.6,6091.8,74313.0,0.0041207885540976985
2023-04-27,6088.0,6154.2,6080.4,6129.4,66546.0,0.006172231524344207
2023-04-28,6146.6,6217.0,6146.6,6213.8,58137.0,0.013769700133781537
2023-05-04,6204.2,6213.6,6182.4,6213.6,47200.0,-3.2186423766455974e-05
2023-05-05,6202.4,6202.6,6118.6,6152.2,64947.0,-0.009881550148062357
2023-05-08,6163.2,6214.6,6147.4,6184.4,59062.0,0.0052339000682681824
2023-05-09,6188.8,6214.4,6130.2,6130.6,67464.0,-0.00869930793609719
2023-05-10,6131.6,6160.8,6097.8,6124.8,68784.0,-0.0009460737937559971
2023-05-11,6140.6,6142.4,6098.8,6103.4,48155.0,-0.0034939916405434257
2023-05-12,6095.8,6133.4,6039.4,6042.8,65850.0,-0.009928892092931685
2023-05-15,6042.8,6120.8,6001.0,6115.2,82115.0,0.011981200767855915
2023-05-16,6114.4,6115.8,6053.8,6074.0,73796.0,-0.006737310308738809
2023-05-17,6065.8,6102.2,6049.8,6072.2,73450.0,-0.00029634507737896776
2023-05-18,6089.4,6106.6,6048.8,6077.8,84411.0,0.0009222357629854461
2023-05-19,6061.6,6113.6,6038.4,6085.6,73315.0,0.001283359110204385
2023-05-22,6078.4,6104.4,6042.0,6070.8,60782.0,-0.00243197055343769
2023-05-23,6074.2,6080.2,6008.2,6008.8,62132.0,-0.010212822033339952
2023-05-24,5987.4,6027.0,5956.4,5968.8,77247.0,-0.006656903208627329
2023-05-25,5984.2,5998.6,5880.0,5942.2,81995.0,-0.004456507170620627
2023-05-26,5942.2,6009.6,5911.6,5996.2,66894.0,0.009087543334118653
2023-05-29,6023.0,6025.4,5959.2,5988.4,58806.0,-0.001300823855108213
2023-05-30,5975.4,6028.0,5924.4,6021.2,66883.0,0.005477256028321387
2023-05-31,6010.2,6024.4,5965.4,6006.8,67423.0,-0.0023915498571712712
2023-06-01,5989.4,6059.4,5976.2,6021.6,73012.0,0.002463874275820732
2023-06-02,6049.2,6083.8,6037.6,6067.8,60345.0,0.007672379434037424
2023-06-05,6058.0,6066.4,6035.0,6050.4,46549.0,-0.0028675961633541913
2023-06-06,6034.2,6047.4,5928.6,5934.4,82135.0,-0.019172286129842675
2023-06-07,5948.4,5973.2,5929.8,5940.0,67447.0,0.0009436505796711625
2023-06-08,5926.6,5958.2,5884.0,5928.6,81681.0,-0.001919191919191876
2023-06-09,5937.4,5984.0,5925.0,5978.0,75301.0,0.008332489963903678
2023-06-12,5970.4,6014.2,5959.4,5984.6,90837.0,0.001104048176647776
2023-06-13,5984.2,6012.6,5984.2,6005.2,88430.0,0.0034421682317948843
2023-06-14,6017.2,6027.0,5994.8,6004.0,98951.0,-0.00019982681675878577
2023-06-15,6014.0,6068.8,6008.4,6056.0,102700.0,0.008660892738174608
2023-06-16,6062.0,6120.8,6056.2,6104.4,89161.0,0.007992073976221814
2023-06-19,6101.0,6111.8,6080.2,6084.0,47598.0,-0.003341851779044558
2023-06-20,6078.6,6098.6,6063.0,6079.8,47133.0,-0.0006903353057199357
2023-06-21,6059.8,6059.8,5953.6,5957.0,74697.0,-0.0201980328300273
2023-06-26,5939.0,5944.6,5857.0,5870.2,80036.0,-0.014571092831962451
2023-06-27,5874.4,5916.2,5869.6,5900.0,61783.0,0.005076488024258197
2023-06-28,5892.8,5911.2,5817.4,5908.8,66589.0,0.0014915254237288789
2023-06-29,5897.8,5921.4,5880.6,5903.0,49130.0,-0.0009815867858110616
2023-06-30,5895.0,5982.8,5895.0,5968.2,60367.0,0.011045231238353326
2023-07-03,5990.0,6021.6,5963.0,5997.0,55715.0,0.004825575550417183
2023-07-04,5997.4,6012.8,5989.6,6011.0,38442.0,0.0023345005836250543
2023-07-05,5995.2,6009.2,5968.0,5980.8,45336.0,-0.005024122442189305
2023-07-06,5962.8,6008.2,5937.6,5940.2,53000.0,-0.0067883895131086724
2023-07-07,5930.2,5946.2,5894.2,5924.4,53817.0,-0.002659843102925885
2023-07-10,5949.6,5971.6,5917.2,5943.2,44171.0,0.003173317129160802
2023-07-11,5957.2,6002.0,5941.4,5994.2,47450.0,0.008581235697940448
2023-07-12,5997.2,6003.0,5931.2,5936.2,53260.0,-0.009676020152814435
2023-07-13,5958.4,6027.8,5958.4,6027.8,64558.0,0.015430746942488582
2023-07-14,6035.0,6038.4,6001.0,6003.8,42223.0,-0.003981552141743228
2023-07-17,5991.4,5991.4,5944.4,5980.8,63119.0,-0.003830907092174929
2023-07-18,5982.6,5996.0,5946.4,5971.0,68443.0,-0.0016385767790262351
2023-07-19,5969.0,5988.8,5935.6,5965.6,73778.0,-0.0009043711271142785
2023-07-20,5983.4,5990.2,5900.8,5905.4,96421.0,-0.010091189486388763
2023-07-21,5898.0,5952.8,5897.4,5915.4,74537.0,0.0016933653943846938
2023-07-24,5902.6,5944.8,5885.8,5903.4,44846.0,-0.0020286033066233555
2023-07-25,5976.2,6014.2,5968.6,6006.4,67858.0,0.01744757258528984
2023-07-26,6006.0,6008.2,5975.4,5995.6,39923.0,-0.0017980820458176616
2023-07-27,5999.8,6008.4,5942.2,5954.6,51949.0,-0.0068383481219560505
2023-07-28,5935.2,6049.8,5928.2,6039.6,68659.0,0.014274678399892604
2023-07-31,6063.0,6145.0,6063.0,6086.2,70370.0,0.0077157427644214405
2023-08-01,6087.4,6121.8,6083.4,6093.0,50039.0,0.0011172817192994788
2023-08-02,6084.6,6111.2,6049.8,6070.0,52949.0,-0.00377482356802894
2023-08-03,6052.8,6086.2,6037.6,6084.0,49815.0,0.0023064250411861664
2023-08-04,6119.8,6165.0,6094.6,6120.4,68806.0,0.005982905982905962
2023-08-07,6112.0,6127.6,6087.0,6104.0,52332.0,-0.002679563427226972
2023-08-08,6090.4,6096.0,6054.2,6081.0,53743.0,-0.0037680209698558453
2023-08-09,6068.4,6081.8,6031.6,6041.6,50374.0,-0.006479197500411038
2023-08-10,6038.2,6055.8,6010.4,6033.8,48525.0,-0.001291048728813582
2023-08-11,6038.0,6039.2,5909.2,5909.4,74594.0,-0.020617189830620886
2023-08-14,5865.0,5924.0,5838.4,5912.6,78805.0,0.0005415101363930308
2023-08-15,5926.0,5934.8,5833.0,5882.8,82472.0,-0.005040083888644631
2023-08-16,5865.4,5890.8,5840.2,5840.6,73904.0,-0.007173454817433811
2023-08-17,5821.4,5895.4,5790.8,5879.2,100102.0,0.006608910043488514
2023-08-18,5883.0,5904.2,5785.8,5787.0,83217.0,-0.015682405769492425
2023-08-21,5776.0,5819.8,5706.8,5714.8,73535.0,-0.012476239847935
2023-08-22,5741.8,5759.0,5655.2,5732.2,88548.0,0.00304472597466221
2023-08-23,5723.8,5728.8,5622.8,5637.2,79606.0,-0.01657304350860056
2023-08-24,5657.6,5710.4,5627.8,5649.6,72616.0,0.002199673596821272
2023-08-25,5630.4,5659.0,5557.2,5585.8,84854.0,-0.011292834890965775
2023-08-28,5878.2,5898.8,5621.6,5646.2,111213.0,0.010813133302302269
2023-08-29,5637.4,5817.2,5637.4,5770.6,115104.0,0.0220325174453615
2023-08-30,5788.6,5829.2,5757.2,5771.0,71089.0,6.931688212663545e-05
2023-08-31,5772.2,5787.4,5727.2,5741.6,62959.0,-0.005094437705770116
2023-09-01,5758.0,5780.4,5731.6,5748.0,60355.0,0.0011146718684686974
2023-09-04,5779.6,5837.4,5759.0,5831.4,80473.0,0.014509394572024936
2023-09-05,5822.0,5828.4,5772.6,5784.2,65948.0,-0.008094111191137565
2023-09-06,5771.4,5805.8,5740.0,5780.4,72212.0,-0.0006569620690848321
2023-09-07,5768.6,5771.6,5687.0,5695.4,87125.0,-0.01470486471524457
2023-09-08,5681.4,5715.8,5676.8,5687.8,70039.0,-0.0013344102257961676
2023-09-11,5701.0,5799.4,5682.8,5749.4,127669.0,0.010830197967579558
2023-09-12,5755.2,5780.0,5744.8,5763.2,81457.0,0.002400250460917741
2023-09-13,5758.8,5764.8,5670.6,5705.6,120889.0,-0.009994447529150352
2023-09-14,5703.8,5705.8,5664.4,5699.0,115178.0,-0.001156758272574332
2023-09-15,5711.0,5736.4,5669.0,5706.2,98019.0,0.0012633795402701153
2023-09-18,5693.2,5747.2,5663.6,5727.2,74487.0,0.003680207493603538
2023-09-19,5728.4,5728.4,5679.0,5706.0,56593.0,-0.003701634306467305
2023-09-20,5690.6,5705.4,5667.4,5667.6,41966.0,-0.006729758149316423
2023-09-21,5657.2,5683.4,5617.0,5621.0,59194.0,-0.008222175171148316
2023-09-22,5617.8,5723.4,5616.8,5723.4,77518.0,0.01821739903931685
2023-09-25,5717.6,5717.6,5665.2,5684.4,52711.0,-0.006814131460320838
2023-09-26,5683.2,5696.2,5668.0,5670.2,40971.0,-0.0024980648793188065
2023-09-27,5667.8,5723.4,5666.4,5697.4,58667.0,0.004797008923847379
2023-09-28,5713.2,5720.0,5685.2,5689.2,42639.0,-0.0014392529925930653
2023-10-09,5687.0,5690.0,5630.2,5656.0,60393.0,-0.005835618364620654
2023-10-10,5674.2,5694.2,5625.2,5631.2,50789.0,-0.004384724186704436
2023-10-11,5651.6,5684.2,5610.8,5618.8,62620.0,-0.002202017332007311
2023-10-12,5649.6,5674.4,5638.4,5661.2,57434.0,0.0075460952516550606
2023-10-13,5638.4,5641.4,5618.8,5641.4,49110.0,-0.0034974916978732784
2023-10-16,5643.8,5643.8,5564.6,5588.6,70570.0,-0.009359378877583424
2023-10-17,5596.8,5596.8,5557.4,5589.0,73037.0,7.157427620496648e-05
2023-10-18,5579.2,5584.0,5517.0,5529.6,91476.0,-0.010628019323671412
2023-10-19,5504.2,5531.6,5456.8,5467.2,106502.0,-0.011284722222222321
2023-10-20,5451.6,5474.4,5403.4,5423.6,92582.0,-0.007974831723734144
2023-10-23,5404.2,5405.8,5222.4,5256.8,100497.0,-0.030754480418909935
2023-10-24,5282.2,5339.4,5250.2,5302.2,93544.0,0.008636432810835482
2023-10-25,5353.4,5397.8,5336.0,5336.8,71049.0,0.00652559315001322
2023-10-26,5316.4,5386.6,5313.6,5365.0,71616.0,0.005284065357517687
2023-10-27,5357.6,5507.0,5352.8,5475.0,96146.0,0.020503261882572232
2023-10-30,5466.0,5549.2,5464.8,5517.4,77452.0,0.007744292237442885
2023-10-31,5513.6,5531.4,5478.8,5502.8,58202.0,-0.0026461739224996617
2023-11-01,5518.8,5518.8,5465.2,5493.8,54862.0,-0.0016355310023987712
2023-11-02,5501.2,5516.8,5440.6,5448.0,53540.0,-0.008336670428483073
2023-11-03,5458.6,5536.6,5456.2,5492.6,73419.0,0.008186490455212914
2023-11-06,5535.0,5599.0,5533.6,5584.2,67040.0,0.016676983577904814
