date,open,high,low,close,volume,return,ret_1d,ret_5d,ret_10d,ret_20d,ma_5,ma_ratio_5,ma_10,ma_ratio_10,ma_20,ma_ratio_20,ma_60,ma_ratio_60,volatility_10,volatility_20,volatility_60,rsi,bb_mid,bb_upper,bb_lower,bb_position,atr,atr_ratio,momentum_10,momentum_20,momentum_60,volume_ma_5,volume_ratio,volume_change,pred_prob,pred_signal
2021-04-28,6295.6,6368.0,6276.4,6360.4,79639.0,0.0072849360192575,0.0072849360192575,0.011707068779029,0.0364697063520516,0.0387379148157824,6327.24,0.0052408317054513,6289.74,0.0112341686619796,6222.41,0.0221762950368105,6211.473333333333,0.0239760615033899,0.0054348547634585,0.0057897898252251,0.010294697544588,66.47923875432517,6222.41,6391.6040760439455,6053.215923956054,0.9077861448416163,77.37142857142862,0.0121645538914893,0.0364697063520516,0.0387379148157824,-0.0026656631229027,82383.4,0.9666874637366266,0.0072471100093591,0.70383036,1
2021-04-29,6358.0,6373.2,6328.8,6362.2,74265.0,0.0002830010691152,0.0002830010691152,0.0100974819801225,0.0343695129088899,0.0406974842150031,6339.96,0.0035079085672464,6310.88,0.0081319879319523,6234.85,0.0204255114397298,6211.369999999999,0.0242828876721239,0.0055255151446882,0.0057446896243517,0.0102930630973551,69.32735426008956,6234.85,6406.859491781994,6062.840508218007,0.8701830599017297,76.42857142857143,0.0120129155682894,0.0343695129088899,0.0406974842150031,-0.0009735569373783,82514.0,0.9000290859732893,-0.0674795012493878,0.6982534,1
2021-04-30,6340.6,6385.2,6304.0,6377.4,94069.0,0.0023891106849831,0.0023891106849831,0.0054233012769981,0.0233311938382541,0.0344189969506261,6346.839999999999,0.0048149945484683,6325.42,0.0082176361411574,6245.46,0.0211257457417066,6212.846666666666,0.0264859801250527,0.0043206541191425,0.0055420629042614,0.0101644074738347,84.92146596858612,6245.46,6425.376616943995,6065.543383056005,0.8666698558506974,73.87142857142855,0.0115833142928824,0.0233311938382541,0.0344189969506261,0.0140885383538988,85519.0,1.0999777827149522,0.2666666666666666,0.119916715,0
2021-05-06,6383.8,6429.2,6314.0,6346.6,96438.0,-0.0048295543638472,-0.0048295543638472,0.0042406405265988,0.0089984101748807,0.0282557272933476,6352.2,-0.0008815843329869,6331.08,0.0024513984975707,6254.18,0.014777316930437,6215.1466666666665,0.0211504796883312,0.0040859474628775,0.0057317564326205,0.0100429062608807,81.38484696437537,6254.18,6436.041110683089,6072.318889316912,0.7540950059439901,78.20000000000002,0.0123215579995588,0.0089984101748807,0.0282557272933476,0.0222272331926682,84695.4,1.1386450739945737,0.0251836417948527,0.22530924,0
2021-05-07,6379.2,6407.2,6324.2,6337.2,94673.0,-0.0014811079948319,-0.0014811079948319,0.0036107943747625,0.0056493588929795,0.0261674978949413,6356.759999999999,-0.0030770392464084,6334.639999999999,0.0004041271485042,6262.26,0.0119669256785888,6216.693333333333,0.0193843672520439,0.0041359108894481,0.0057656906012026,0.0100210274936026,77.27025557368125,6262.26,6443.780321031301,6080.739678968699,0.7064231695223727,79.79999999999998,0.0125923120621094,0.0056493588929795,0.0261674978949413,0.0148613157389021,87816.8,1.0780738992994507,-0.0183019141832058,0.56417483,1
2021-05-10,6346.8,6383.4,6320.2,6346.8,85752.0,0.0015148646089755,0.0015148646089755,-0.002138230299981,0.0095438060698607,0.0264919941775836,6354.04,-0.0011394325499995,6340.64,0.0009715107623204,6270.45,0.0121761596057698,6217.679999999999,0.0207665881808007,0.004011434971231,0.0057658076041936,0.0099847142776319,76.9823788546255,6270.45,6451.6936975309045,6089.206302469095,0.7106280136637071,78.29999999999998,0.0123369256948383,0.0095438060698607,0.0264919941775836,0.0094153572110184,89039.4,0.96307926603279,-0.0942296113992373,0.21432015,0
2021-05-11,6313.0,6357.4,6238.2,6340.6,109417.0,-0.0009768702338185,-0.0009768702338185,-0.0033950520260286,0.0066681484774393,0.0213595360824743,6349.719999999999,-0.00143628380464,6344.84,-0.0006682595621008,6277.08,0.0101193548592657,6219.1033333333335,0.0195360424412738,0.0040401687226718,0.0057504470897227,0.0099612575473417,68.8410825815406,6277.08,6458.406081382161,6095.753918617839,0.6751540636510156,80.68571428571424,0.0127252490751213,0.0066681484774393,0.0213595360824743,0.0136526410026858,96069.8,1.1389323179604829,0.2759702397611718,0.640688,1
2021-05-12,6323.4,6409.2,6296.8,6396.4,95623.0,0.0088004289814842,0.0088004289814842,0.0029792705491265,0.0084187293078983,0.0333774920029725,6353.52,0.0067490147193995,6350.18,0.0072785338368359,6287.41,0.017334641768232,6222.303333333332,0.0279794566963682,0.0043716550386037,0.0059164310129081,0.0099590609736088,68.60139860139854,6287.41,6471.321442075394,6103.498557924606,0.7963110907349626,80.1285714285713,0.0125271357996015,0.0084187293078983,0.0333774920029725,0.0309457804138997,96380.6,0.9921394969527062,-0.1260681612546496,0.28486797,0
2021-05-13,6362.2,6380.0,6298.4,6328.6,93605.0,-0.0105997123381901,-0.0105997123381901,-0.0028361642454227,0.0013924491281369,0.0356757110594703,6349.92,-0.003357522614458,6351.06,-0.0035364175428982,6298.31,0.0048092266020567,6225.856666666668,0.0165026820940838,0.0055570062140928,0.005648410201886,0.0098754710024925,53.94506136762129,6298.31,6462.927501147796,6133.692498852205,0.5920011535492975,84.44285714285706,0.013343054884628,0.0013924491281369,0.0356757110594703,0.0348628053765904,95814.0,0.9769449141044106,-0.0211037093586271,0.7542546,1
2021-05-14,6334.6,6438.2,6310.2,6436.6,103487.0,0.0170653857093197,0.0170653857093197,0.015685160638768,0.019352590903332,0.0558034249721148,6369.800000000001,0.0104869854626516,6363.28,0.0115223595378484,6315.32,0.0192040941710001,6229.833333333333,0.0331897589555634,0.0076798604914909,0.0065074979699816,0.009964465296945,67.20257234726695,6315.32,6461.347792595992,6169.292207404007,0.915263416107164,88.78571428571422,0.0137938840825457,0.019352590903332,0.0558034249721148,0.0384962891255245,97576.8,1.060569725590509,0.1055712835852786,0.76667905,1
2021-05-17,6453.8,6504.4,6446.6,6467.6,99463.0,0.0048162073144206,0.0048162073144206,0.0190332135879498,0.016854285893969,0.0539386631033471,6393.96,0.0115171192813217,6374.0,0.0146846564166929,6331.870000000001,0.0214360054770548,6232.55,0.037713295521095,0.0075272985059969,0.0064640615933462,0.0097422557318991,68.58776946766395,6331.870000000001,6467.252391764698,6196.487608235304,1.0012838015002234,90.1142857142856,0.0139331878462313,0.016854285893969,0.0539386631033471,0.0258541382482631,100319.0,0.9914672195695732,-0.0388841110477644,0.72134924,1
2021-05-18,6485.2,6506.0,6461.0,6488.0,74252.0,0.003154183932216,0.003154183932216,0.0232470113238494,0.0197730344849267,0.0548221369577941,6423.4400000000005,0.0100506893502545,6386.58,0.0158801737393097,6348.7300000000005,0.0219366707987265,6234.9,0.0405940752858908,0.0075220777187641,0.0064644935531714,0.0097142751549504,66.83697166744084,6348.7300000000005,6472.669630465513,6224.790369534488,1.061846116036115,87.75714285714275,0.0135260701074511,0.0197730344849267,0.0548221369577941,0.0222152197888765,93286.0,0.7959608086958386,-0.2534711400219177,0.45168978,0
2021-05-19,6442.6,6485.8,6439.4,6480.0,81161.0,-0.001233045622688,-0.001233045622688,0.0130698517916327,0.0160880609652838,0.0397946084724005,6440.16,0.0061861817097712,6396.84,0.0130001688333614,6361.13,0.0186869314099853,6235.930000000001,0.0391393104156074,0.0075873982992594,0.0060198797004009,0.009611992955516,69.28261916225328,6361.13,6485.51955955482,6236.74044044518,0.9778134130606528,82.75714285714275,0.012771164021164,0.0160880609652838,0.0397946084724005,0.0096288679068898,90393.6,0.897862238034551,0.0930479987071055,0.32256508,0
2021-05-20,6444.6,6486.4,6401.8,6453.2,101406.0,-0.0041358024691358,-0.0041358024691358,0.0196883986979741,0.0167963949201146,0.0259459459459459,6465.08,-0.0018375642683462,6407.5,0.0071322668747562,6369.29,0.0131741528490616,6234.716666666666,0.0350430252109825,0.0075247563801915,0.0059070111849485,0.0093766043087004,65.88827838827847,6369.29,6495.432207135352,6243.147792864648,0.8326008078721963,84.442857142857,0.0130854238428774,0.0167963949201146,0.0259459459459459,-0.0111553784860558,91953.8,1.1027929242728414,0.2494424662091399,0.29190892,0
2021-05-21,6463.6,6474.2,6398.0,6420.4,100933.0,-0.0050827496435876,-0.0050827496435876,-0.0025168567256005,0.0131288266111215,0.018852354957471,6461.839999999999,-0.0064130340584105,6415.820000000001,0.0007138604262586,6375.23,0.0070852345719292,6233.846666666666,0.0299258777619382,0.0077755480536247,0.0060740194529451,0.0093400276300075,57.08215297450428,6375.23,6499.119545032443,6251.340454967556,0.682299482931232,83.34285714285696,0.0129809446674439,0.0131288266111215,0.018852354957471,-0.0080647653184192,91443.0,1.1037804971402951,-0.0046644182789973,0.71375763,1
2021-05-24,6423.6,6468.6,6382.4,6441.2,79038.0,0.0032396735405892,0.0032396735405892,-0.0040818850887501,0.0148736371084641,0.0245593942864412,6456.56,-0.0023789758013554,6425.26,0.0024808334604358,6382.95,0.0091258743997681,6233.47,0.0333249377954814,0.0077991424961212,0.0060426616536245,0.0093483177119916,58.92453682783555,6382.95,6502.814967885699,6263.085032114301,0.7429817528318452,86.32857142857132,0.0134025603037588,0.0148736371084641,0.0245593942864412,-0.0034963953092608,87358.0,0.9047597243526636,-0.2169260796766171,0.77906454,1
2021-05-25,6451.8,6539.0,6425.4,6513.8,88898.0,0.0112711917034094,0.0112711917034094,0.003976572133169,0.0273160268744283,0.03416632267488,6461.719999999999,0.0080597735587431,6442.58,0.0110545775139774,6393.71,0.0187825221975972,6235.486666666667,0.0446337789191542,0.0083110540020293,0.0064470890260092,0.0093472424878707,63.64000000000008,6393.71,6520.148999646081,6267.271000353919,0.9748930327515528,88.64285714285708,0.0136084708070338,0.0273160268744283,0.03416632267488,0.0189275434864222,90287.2,0.9846135443340808,0.1247501201953491,0.69064516,1
2021-05-26,6519.4,6533.8,6502.0,6520.6,67741.0,0.0010439374865669,0.0010439374865669,0.0062654320987654,0.0194171721593396,0.0279993693835725,6469.84,0.0078456345133728,6455.0,0.0101626646010843,6402.59,0.0184316034604745,6238.02,0.0452996303314194,0.0080390185593938,0.0063235485063791,0.0093317592395531,68.27731092436974,6402.59,6538.616218834636,6266.563781165364,0.9337766682446064,82.68571428571424,0.0126806910845189,0.0194171721593396,0.0279993693835725,0.0238670979493138,87603.2,0.7732708394213911,-0.2379918558347769,0.6755657,1
2021-05-27,6531.8,6581.4,6514.6,6562.6,74353.0,0.0064411250498419,0.0064411250498419,0.0169528296039174,0.0369750023701924,0.0384189373081427,6491.719999999999,0.0109185239042968,6478.4,0.0129970363052607,6414.7300000000005,0.0230516327265528,6243.786666666667,0.0510608946707553,0.0067916161365838,0.0063015477238424,0.0087990071514652,72.15886747935517,6414.7300000000005,6562.478934985652,6266.981065014349,1.0004096984332247,81.52857142857134,0.0124232120544557,0.0369750023701924,0.0384189373081427,0.0556574333236816,82192.6,0.904619150629132,0.0976070621927636,0.72965825,1
2021-05-28,6578.6,6598.2,6529.0,6563.4,70869.0,0.0001219029043366,0.0001219029043366,0.0222727555915518,0.019699841531243,0.03943367540859,6520.32,0.0066070376914015,6491.08,0.0111414433345451,6427.18,0.0211943651803745,6247.756666666667,0.0505210670283251,0.004934826806252,0.006282794749537,0.0085275277229202,71.66866746698682,6427.18,6581.164217919696,6273.1957820803045,0.942318056487579,81.95714285714277,0.0124869949808243,0.019699841531243,0.03943367540859,0.0376588882564978,76179.8,0.9302859813231328,-0.0468575578658561,0.6352329,1
2021-05-31,6560.0,6600.4,6543.0,6584.0,65084.0,0.0031386171801202,0.0031386171801202,0.0221697820281936,0.0179974024367617,0.0351550216967486,6548.88,0.0053627490502192,6502.719999999999,0.0124993848727918,6438.36,0.0226206673749216,6253.046666666667,0.0529267333150667,0.0048549484024693,0.0061649453618277,0.0084328702497664,73.6678335278102,6438.36,6603.96003051081,6272.75996948919,0.9397342184985082,77.54285714285705,0.0117774691893768,0.0179974024367617,0.0351550216967486,0.0506494749944148,73389.0,0.8868359018381501,-0.0816294853885337,0.199522,0
2021-06-01,6562.2,6596.0,6512.2,6574.4,86620.0,-0.0014580801944107,-0.0014580801944107,0.009303325247935,0.0133168927250306,0.0333532425890414,6561.0,0.0020423715896966,6511.36,0.0096815411834085,6448.969999999999,0.0194496175358236,6256.97,0.0507322234244369,0.004930076640871,0.0061989060582739,0.0083197319512849,69.01709401709402,6448.969999999999,6621.087525331479,6276.85247466852,0.8643731216749596,75.49999999999993,0.0114839376977366,0.0133168927250306,0.0333532425890414,0.0371351948256821,72933.4,1.187658877825523,0.3308954581771248,0.13935111,0
2021-06-02,6577.8,6585.8,6505.8,6536.6,84791.0,-0.0057495741056217,-0.0057495741056217,0.0024537619237492,0.0087345679012347,0.0249631511274188,6564.2,-0.0042046250875962,6517.02,0.0030044406799427,6456.93,0.0123386810759913,6261.633333333333,0.0439129300661702,0.0053779840544762,0.0064119966818417,0.008170460362544,73.74429223744292,6456.93,6629.834367848151,6284.02563215185,0.7303874708068931,74.21428571428565,0.0113536526197542,0.0087345679012347,0.0249631511274188,0.0447193453522567,76343.4,1.1106526562872496,-0.0211152158854768,0.25067177,0
2021-06-03,6542.4,6581.2,6493.0,6493.0,92517.0,-0.0066701343205948,-0.0066701343205948,-0.0106055526772925,0.0061674827992315,0.023067469196105,6550.280000000001,-0.0087446643502263,6521.0,-0.0042938199662628,6464.25,0.0044475383841899,6265.146666666667,0.0363683957385407,0.0056913551485581,0.0065162538425094,0.0082143713158744,57.54817987152029,6464.25,6629.723680527399,6298.776319472601,0.5868718212720229,71.3714285714285,0.0109920573804756,0.0061674827992315,0.023067469196105,0.033555124001146,79976.2,1.156806649978369,0.0911181611255911,0.6893515,1
2021-06-04,6475.8,6573.2,6468.0,6553.2,105612.0,0.0092715231788078,0.0092715231788078,-0.0015540725843312,0.0206840695283783,0.0340844537019504,6548.24,0.0007574554384077,6534.28,0.0028954988154776,6475.05,0.0120694048694605,6272.213333333333,0.0447986463045475,0.0058969987971133,0.0067269612349112,0.0076088878213802,60.62562065541204,6475.05,6633.662344378953,6316.437655621047,0.7463553524348819,74.0428571428571,0.0112987330072113,0.0206840695283783,0.0340844537019504,0.0691770541016771,86924.8,1.214981225150935,0.1415415545251144,0.25253102,0
2021-06-07,6558.4,6572.0,6516.4,6544.6,72077.0,-0.0013123359580051,-0.0013123359580051,-0.0059842041312271,0.0160529093957648,0.0311653116531165,6540.36,0.0006482823575462,6544.620000000001,-3.055945188679132e-06,6484.9400000000005,0.0091997767134313,6281.04,0.0419612038770649,0.0059714690226427,0.0067606476193368,0.0071612890808402,57.23785166240414,6484.9400000000005,6634.277348943212,6335.602651056789,0.6997490929837209,74.79999999999998,0.0114292699324634,0.0160529093957648,0.0311653116531165,0.0880465502909393,88323.4,0.8160578057457027,-0.3175302049009582,0.19500457,0
2021-06-08,6545.6,6592.8,6485.6,6526.6,92038.0,-0.0027503590746569,-0.0027503590746569,-0.0072706254563152,0.0019650587982438,0.0293347632716147,6530.800000000001,-0.0006431065106878,6545.9,-0.0029484104553993,6494.24,0.004982877134199,6291.116666666667,0.0374310866910221,0.0050214492642025,0.0068071069306328,0.0068335672332319,55.81047381546139,6494.24,6628.093437523113,6360.386562476887,0.6208784794727923,78.98571428571424,0.0121021227416593,0.0019650587982438,0.0293347632716147,0.1020938872002703,89407.0,1.0294272260561257,0.2769399392316549,0.23716195,0
2021-06-09,6512.6,6541.0,6501.8,6522.2,69367.0,-0.000674164189624,-0.000674164189624,-0.0022029801425818,0.0002453761923748,0.0196673128634856,6527.92,-0.0008762362283851,6546.06,-0.0036449406207702,6500.530000000001,0.003333574339323,6298.6033333333335,0.0354994043653063,0.0050190486986688,0.0065964307734315,0.0060787444027889,59.11251980982566,6500.530000000001,6626.6229832344525,6374.437016765549,0.5859286513973062,75.74285714285712,0.0116130841039614,0.0002453761923748,0.0196673128634856,0.0739667380207476,86322.2,0.8035823924784123,-0.2463221712770812,0.60844016,1
2021-06-10,6527.4,6615.4,6525.0,6603.0,92275.0,0.0123884578823096,0.0123884578823096,0.0169413214230709,0.006156096669003,0.0433587207281229,6549.92,0.0081039157730171,6550.1,0.0080762125769071,6514.25,0.0136239782016349,6307.453333333334,0.0468567345722203,0.0060986330021647,0.0064713981651475,0.0062444621003843,71.40178152836384,6514.25,6619.579308161614,6408.920691838386,0.9212977448965338,76.95714285714283,0.0116548754894961,0.006156096669003,0.0433587207281229,0.0874505928853754,86273.8,1.0695599359249273,0.3302434875373017,0.27490288,0
2021-06-11,6616.6,6618.0,6567.6,6592.0,84701.0,-0.0016659094351052,-0.0016659094351052,0.0059207715314655,0.004357497638419,0.0241431811826118,6557.68,0.0052335582096105,6552.96,0.0059576130481491,6522.02,0.0107298045697497,6316.63,0.0435944483055046,0.0061412577752322,0.0054774016216597,0.0062003697474217,68.09021113243763,6522.02,6626.151325990503,6417.888674009498,0.8360180009922377,74.39999999999989,0.0112864077669902,0.004357497638419,0.0241431811826118,0.091137815738074,82091.6,1.0317864434363564,-0.0820807369276619,0.2053561,0
2021-06-15,6589.0,6590.4,6503.2,6519.4,97694.0,-0.0110133495145631,-0.0110133495145631,-0.0038505027045199,-0.0098116646415553,0.0080091533180777,6552.64,-0.0050727645651219,6546.5,-0.004139616589017,6524.61,-0.000798515160293,6324.776666666667,0.0307715740160521,0.0070209083790081,0.0060430110899018,0.0063939855268286,50.67178502879072,6524.61,6625.570646840413,6423.649353159586,0.4741978673718514,72.6285714285713,0.0111403766341337,-0.0098116646415553,0.0080091533180777,0.0810532948628659,87215.0,1.1201513501117928,0.1533984250481104,0.44697168,0
2021-06-16,6489.6,6511.0,6422.4,6450.4,110524.0,-0.0105837960548517,-0.0105837960548517,-0.0116752980112158,-0.0188610367486006,-0.0057953144266338,6537.4,-0.0133080429528559,6534.1,-0.0128097213082138,6522.73,-0.0110889152241469,6331.35,0.0188032568093692,0.007656645396208,0.0064803750408448,0.0065636185642733,42.67223382045921,6522.73,6627.874654242135,6417.585345757864,0.1560452810400008,77.28571428571415,0.0119815382434754,-0.0188610367486006,-0.0057953144266338,0.0651254953764861,90912.2,1.2157224222931575,0.1313284336806763,0.71737283,1
2021-06-17,6455.8,6486.6,6452.6,6471.0,107699.0,0.0031936003968746,0.0031936003968746,-0.0078501119254239,-0.010035798427317,-0.0013888888888888,6527.160000000001,-0.0086040483150406,6527.54,-0.0086617623178103,6522.28,-0.0078622812881384,6337.64,0.0210425331826988,0.0076761938069901,0.0065212404440198,0.0065351144408382,39.99125874125871,6522.28,6628.268313158689,6416.29168684131,0.258086535808804,75.09999999999998,0.0116056250965847,-0.010035798427317,-0.0013888888888888,0.0619338322174083,98578.6,1.0925190660041837,-0.0255600593536245,0.6700277,1
2021-06-18,6467.6,6533.8,6460.0,6520.6,103476.0,0.0076649667748416,0.0076649667748416,-0.0124791761320611,0.0042507315570614,0.0104444306700552,6510.68,0.0015236503713897,6530.3,-0.0014853835198994,6525.65,-0.0007738692697277,6345.496666666668,0.0275948980090341,0.007832773620788,0.0066643305409461,0.0064978494340193,45.77409162717228,6525.65,6626.554196354828,6424.745803645172,0.4749762637113672,75.42857142857143,0.0115677347833897,0.0042507315570614,0.0104444306700552,0.0779276598558487,100818.8,1.0263561954714795,-0.039211134736627,0.7949429,1
2021-06-21,6504.8,6586.2,6498.8,6556.8,81204.0,0.0055516363524827,0.0055516363524827,-0.0053398058252427,0.0005493499359092,0.0212447822565573,6503.64,0.00817388416333,6530.660000000001,0.0040026582305616,6532.47,0.0037244717541755,6352.710000000001,0.0321264468234814,0.0074461668968969,0.0066161045164826,0.0063587442759502,47.394636015325695,6532.47,6621.11522072736,6443.824779272641,0.6372324407360332,77.57142857142857,0.0118306839573311,0.0005493499359092,0.0212447822565573,0.0706727629000654,100119.4,0.8110715805328438,-0.2152383161312768,0.72970146,1
2021-06-22,6552.6,6588.0,6541.6,6575.8,65785.0,0.0028977550024402,0.0028977550024402,0.0086511028622267,0.0047672890627388,0.020896727317891,6514.92,0.0093447041559988,6533.78,0.0064311929694602,6539.2,0.0055970149253732,6361.1466666666665,0.0337444402057491,0.0074776580205434,0.0066106491963351,0.0062238738928856,50.1317275122319,6539.2,6618.627954776054,6459.7720452239455,0.7303974721695491,74.89999999999996,0.0113902490951671,0.0047672890627388,0.020896727317891,0.0833992355344668,93737.6,0.7017994913460553,-0.1898798088764099,0.6617684,1
2021-06-23,6581.2,6668.6,6567.8,6661.8,76118.0,0.0130782566379756,0.0130782566379756,0.0327731613543347,0.0207152269175374,0.0227209923546931,6557.2,0.0159519307021289,6547.3,0.0174881248759031,6546.6,0.0175969205389057,6371.8533333333335,0.0455042907453404,0.0083386885762405,0.0067681007180983,0.0062743019221578,60.80055210489989,6546.6,6642.029444865171,6451.17055513483,1.1035872898703445,76.38571428571426,0.011466227488924,0.0207152269175374,0.0227209923546931,0.1067216001594844,86856.4,0.8763660478675147,0.1570722809151021,0.20998587,0
2021-06-24,6642.0,6646.4,6616.8,6646.0,65018.0,-0.0023717313638956,-0.0023717313638956,0.0270437335805904,0.0189813253196773,0.0192313590773853,6592.2,0.0081611601589757,6559.68,0.0131591784965119,6552.87,0.0142120933270459,6381.913333333333,0.0413804846404475,0.0084179740169585,0.0068137446746717,0.0062899163978106,63.863718738673406,6552.87,6657.172497320409,6448.567502679591,0.9464418513101942,73.29999999999998,0.0110291904905206,0.0189813253196773,0.0192313590773853,0.0998940818217928,78320.2,0.8301562049126535,-0.1458262171891011,0.61577356,1
2021-06-25,6637.2,6720.2,6628.8,6707.8,74602.0,0.0092988263617213,0.0092988263617213,0.0287090145078674,0.0158715735271846,0.0221253771371101,6629.639999999999,0.0117894787650612,6570.160000000001,0.0209492615096129,6560.13,0.0225102246449384,6391.796666666666,0.0494388901607738,0.0080389836221762,0.0069627388286742,0.0062241010773999,63.968196602818935,6560.13,6685.39164784545,6434.86835215455,1.089446181412996,72.31428571428569,0.0107806263923023,0.0158715735271846,0.0221253771371101,0.0969778242951526,72545.4,1.0283491441221635,0.1474053339075334,0.3203504,0
2021-06-28,6691.0,6739.2,6683.4,6702.2,63947.0,-0.0008348489817824,-0.0008348489817824,0.0221754514397265,0.0167172330097087,0.0211475759514885,6658.719999999999,0.0065297835019344,6581.18,0.0183887995769755,6567.07,0.020576908727941,6401.6,0.0469570107473131,0.0080056384648,0.0069732201147998,0.0062280104951906,64.31686046511616,6567.07,6707.550155556461,6426.589844443539,0.9809576109334872,72.3285714285714,0.0107917656036184,0.0167172330097087,0.0211475759514885,0.0962054301602879,69094.0,0.9255072799374764,-0.1428245891531058,0.17931487,0
2021-06-29,6704.8,6715.6,6636.2,6656.8,71037.0,-0.0067738951389095,-0.0067738951389095,0.0123178928799536,0.0210755591005307,0.0110571081409478,6674.92,-0.0027146392765755,6594.92,0.009382979626743,6570.710000000001,0.0131020848584093,6410.493333333333,0.0384224199073603,0.007343123783343,0.0071679996391556,0.0063200785774787,61.26687435098644,6570.710000000001,6716.701750307334,6424.718249692668,0.7948454272887605,70.34285714285716,0.0105670678318196,0.0210755591005307,0.0110571081409478,0.0871439770054873,70144.4,1.0127251783463826,0.1108730667584092,0.4653719,0
2021-06-30,6656.8,6704.8,6646.4,6670.4,61905.0,0.002043023675039,0.002043023675039,0.001290942387943,0.034106412005457,0.0146020929666585,6676.639999999999,-0.0009346018356538,6616.92,0.0080823101987026,6575.51,0.0144308198147367,6419.776666666668,0.0390392604519469,0.0058515821241233,0.0071584971801751,0.006308124771078,62.62350936967629,6575.51,6728.17284696025,6422.84715303975,0.8107828849304329,71.71428571428578,0.0107511222286947,0.034106412005457,0.0146020929666585,0.0911113292112408,67301.8,0.9198119515377002,-0.1285527260441741,0.27103844,0
2021-07-01,6670.8,6675.4,6574.8,6593.6,89502.0,-0.0115135524106498,-0.0115135524106498,-0.0078844417694853,0.0189460670684593,0.0087201297310528,6666.160000000001,-0.0108848272468707,6629.18,-0.0053671796511786,6578.360000000001,0.0023166868338004,6426.916666666667,0.0259351944296772,0.0075141945913924,0.0075397881126778,0.006458181656041,49.19382504288168,6578.360000000001,6730.089709819826,6426.630290180176,0.5502208829704376,72.24285714285718,0.0109565119423163,0.0189460670684593,0.0087201297310528,0.0694867968597938,72198.6,1.2396639270013543,0.445795977707778,0.32101727,0
2021-07-02,6582.8,6602.4,6534.4,6550.8,85273.0,-0.0064911429264742,-0.0064911429264742,-0.0234055875249709,0.0046314756310767,0.0089018943477592,6634.76,-0.0126545647468785,6632.2,-0.012273453755918,6581.25,-0.0046267806267805,6433.226666666667,0.0182759506893377,0.0076406766904394,0.0075309789414578,0.0065329087615623,46.64931685100847,6581.25,6728.262516473608,6434.237483526392,0.3964373893787941,73.50000000000007,0.0112200036636746,0.0046314756310767,0.0089018943477592,0.061339554777875,74332.8,1.1471786344655388,-0.0472503407745078,0.6187181,1
2021-07-05,6580.4,6607.2,6548.0,6589.8,72385.0,0.0059534713317457,0.0059534713317457,-0.0167706126346571,0.005032942898975,0.0055850576817433,6612.280000000001,-0.0033997350384437,6635.5,-0.0068871976490091,6583.08,0.0010207987750414,6440.130000000001,0.0232402140950569,0.0076712589974862,0.0073615265480636,0.0065635823278243,56.05643496214733,6583.08,6729.532472620796,6436.627527379204,0.5229425965971913,71.38571428571433,0.0108327588524256,0.005032942898975,0.0055850576817433,0.0670704061143856,76020.4,0.9521786257373022,-0.1511381093663879,0.32495075,0
2021-07-06,6585.0,6624.0,6523.6,6585.2,88291.0,-0.0006980484991957,-0.0006980484991957,-0.0107559187597645,0.001429483865081,0.006203587690615,6597.960000000001,-0.0019339310938534,6636.4400000000005,-0.0077210070459464,6585.110000000001,1.366719766249247e-05,6446.833333333334,0.0214627336418395,0.0076320438425397,0.007355705910789,0.0065676835184717,63.04179566563469,6585.110000000001,6730.437881918992,6439.782118081009,0.5003096446422077,71.62857142857145,0.0108772051613575,0.001429483865081,0.006203587690615,0.0650493288047873,79471.2,1.1109810849716628,0.2197416591835324,0.7393981,1
2021-07-07,6550.8,6650.2,6544.8,6643.8,87668.0,0.0088987426349997,0.0088987426349997,-0.0039877668505635,-0.0027019724398811,0.0179572825054392,6592.639999999999,0.0077601689156394,6634.639999999999,0.0013806325588126,6590.969999999999,0.0080155121325087,6454.096666666667,0.0293927009666727,0.006928570515982,0.0075569970500229,0.0066344872402131,65.57317952415286,6590.969999999999,6735.81490580184,6446.125094198159,0.6823674768109433,76.57142857142851,0.0115252458790795,-0.0027019724398811,0.0179572825054392,0.0701997422680413,84623.8,1.0359733313795882,-0.0070562118449218,0.47967395,0
2021-07-08,6666.0,6671.6,6617.4,6625.6,78333.0,-0.0027393961287215,-0.0027393961287215,0.0048531909730646,-0.0030695154980439,0.0158535463493914,6599.039999999999,0.0040248278537486,6632.6,-0.001055393058529,6596.139999999999,0.0044662484422708,6461.36,0.0254187972810677,0.0069420492760758,0.0075939094977168,0.006632526657628,60.03056935422239,6596.139999999999,6738.000248502406,6454.279751497593,0.6038345847797565,75.17142857142855,0.0113456032014351,-0.0030695154980439,0.0158535463493914,0.0704061520566092,82390.0,0.9507585872071852,-0.1064812702468404,0.8471983,1
2021-07-09,6623.0,6694.6,6577.0,6689.6,96731.0,0.0096595025356194,0.0096595025356194,0.021188251816572,-0.0027132591907927,0.0131152506436469,6626.8,0.0094766704895274,6630.780000000001,0.0088707512540002,6600.469999999999,0.0135035838356967,6471.01,0.0337798890745031,0.0069980895770083,0.0073969591354018,0.0064633169130125,62.04644412191584,6600.469999999999,6748.369896444595,6452.570103555404,0.8013186693926789,77.32857142857145,0.0115595209621758,-0.0027132591907927,0.0131152506436469,0.0947533793735475,84681.6,1.142290651097759,0.234869084549296,0.6637957,1
